Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
18,12,Male,Two-or-more,3,<HS,Public,Town,76.79534060561042,77.92151983731996,75.57685943829523,2.96791496485149,0.9086922989684384,1.7274084106458196,1,1,0,0,0,2,2
15,10,Male,Hispanic,3,SomeCollege,Public,Suburban,81.07669076184192,80.24009358561497,78.53778810172906,2.909924005885677,0.9521907695528598,1.28234465605211,1,1,0,0,0,2,2
14,9,Female,White,4,Bachelors+,Public,Suburban,63.6561801972634,69.15028997654355,61.14250575596196,2.726598178864312,0.8696166114391878,1.2985022471226293,1,1,0,1,0,2,4
14,9,Female,Black,1,SomeCollege,Public,Town,73.15021910978888,76.32211602488943,74.58448153788811,2.5632716134833053,0.8794764477271109,0.5538565860406132,1,0,0,1,0,5,3
14,9,Female,Hispanic,1,HS,Public,City,66.91850037330948,59.93884271631322,64.07560985927324,3.1432466204774947,0.8627266908048772,0.9493152103266344,0,0,0,0,0,3,3
18,12,Female,Asian,3,HS,Public,Suburban,83.39064341894084,75.83575566865257,74.2994367769336,2.779842668987251,0.919974132499282,1.486287608700565,1,1,0,1,0,3,4
17,12,Male,White,2,HS,Public,City,65.63707866495953,76.20387019558596,50.08906517520506,2.4107696523230326,0.8554963083600784,0.711693899951777,1,1,1,0,1,4,2
17,12,Male,White,4,HS,Public,Suburban,65.20384602026502,65.01965820163907,71.19086472470876,2.9920522662262883,0.8354737648120829,0.2983967798843183,1,1,0,0,0,2,2
18,12,Female,Asian,2,SomeCollege,Public,Suburban,69.30000848071421,83.60381090450858,70.63781774941472,3.022739838009463,0.9001237329290471,1.027248538138799,1,0,0,1,0,3,3
18,12,Female,White,3,SomeCollege,Private,Town,64.5960167129914,67.57410938152826,53.73925217117261,2.6346861097597056,0.8271169746622149,1.2003902562620457,0,1,0,1,0,1,4
14,9,Female,Black,4,SomeCollege,Public,City,64.84748917467086,56.16242988924432,59.09613412519474,2.210878259998994,0.8122526463355848,0.8204773202602214,1,1,0,0,1,2,4
15,10,Male,White,2,<HS,Public,Town,64.47938563356631,65.4457973790686,64.433792548318,2.736438126298989,0.8551181492883053,0.6295539072964405,1,0,0,0,0,4,2
15,10,Female,White,1,HS,Private,Town,90.50784107598254,92.92387192561928,89.34182555298752,3.5854128461548727,0.9644846202872202,1.0703985166637806,0,0,0,0,0,3,2
18,12,Male,Hispanic,4,Bachelors+,Public,Suburban,69.2172876439688,87.21402202645106,68.07280979333196,2.73268487390948,0.9134592086992264,0.8857934652349831,1,1,0,0,1,2,3
14,9,Male,White,4,Bachelors+,Public,Suburban,75.77741877042259,70.39242592855338,80.51929499693748,2.878338362081918,0.8700073489590143,1.131904119659376,1,0,0,0,1,2,3
16,11,Female,Hispanic,2,SomeCollege,Public,Rural,75.92634561381222,82.67433437355244,88.96781076436469,3.45374201227516,0.9355185310979346,0.9401841017738556,1,1,1,0,0,5,3
14,9,Female,White,2,Bachelors+,Public,City,71.90177328500052,71.75305772394691,79.72055839204052,2.7834203587463344,0.9003059655237838,0.859924509212902,0,1,0,1,0,4,3
16,11,Female,Black,4,SomeCollege,Private,Rural,74.86709987670463,87.78210012077987,76.32344558319377,3.253786369956522,0.92931223724544,1.5858851538587726,1,1,0,0,0,2,1
16,11,Male,White,3,Bachelors+,Private,Rural,84.61326445499607,84.12004158942948,73.75880888509815,3.3604761660890805,0.9475087215967678,0.7497583452549554,1,0,1,1,1,2,3
18,12,Male,White,4,SomeCollege,Public,Suburban,78.57828940200771,82.82605427284685,75.6435995689575,3.924502161623112,0.9363795433550838,1.3158234943742917,1,1,0,1,0,3,1
16,11,Male,Asian,1,HS,Public,Suburban,78.629369954576,79.61286608626206,77.25022250594738,3.2810431916862326,0.9231684252583042,0.9259621547305812,1,0,0,1,1,2,1
16,11,Female,White,2,HS,Public,City,69.88733302673182,81.92222306756076,77.14679369896434,2.573744547254605,0.891177161674058,0.8325023505460668,1,0,1,0,0,3,2
15,10,Male,White,4,Bachelors+,Public,Rural,81.2269805551717,67.68485870868983,74.98704463696082,3.1301517934610867,0.9079996739127608,0.62761870005861,1,1,0,0,0,5,4
15,10,Male,Asian,1,<HS,Public,Rural,92.1172455747228,83.7674157086009,81.57599893876758,3.60747134088305,0.9469417879070507,0.6563969661848446,1,1,0,0,0,5,3
15,10,Male,Black,3,Bachelors+,Public,Rural,69.37751352176669,59.22250335751946,63.92922261134586,2.514593793304336,0.85058687776563,0.957233784176602,1,0,0,0,1,2,3
18,12,Female,Hispanic,2,HS,Public,Town,73.67007326413845,77.87418969203333,83.1415000216053,3.121381295236933,0.9121322907821529,1.5009428172605723,1,0,1,1,0,1,1
15,10,Male,Black,3,HS,Public,Suburban,68.32566912473467,64.69178904703608,80.0766609034848,2.987024719387667,0.8611744193341693,1.0910575658307833,1,0,0,1,0,3,2
17,12,Male,Asian,1,HS,Public,Suburban,89.06011276300043,91.44528731513208,80.25984305745544,3.5319483507010383,0.9668931382237802,0.9067611728333362,1,0,0,1,0,3,1
15,10,Female,Hispanic,2,<HS,Public,Suburban,89.28127775939578,84.51953448002806,87.69713036093329,3.083516851784087,0.9600267723958404,1.450256817424943,1,0,0,0,0,3,3
15,10,Female,Black,3,Bachelors+,Public,Suburban,82.37285698447873,77.42878021736823,72.40567962457389,3.5403683319780628,0.9350271069423112,0.943635805439952,1,0,0,0,0,1,2
17,12,Male,White,4,SomeCollege,Public,Suburban,91.7246230394373,83.11101716307668,82.73693235288547,3.5524412208434994,0.9739142252010604,1.3380386211218285,1,0,0,0,1,3,2
14,9,Male,Two-or-more,3,HS,Public,City,77.05084056572817,69.75101451400445,66.47723732578453,3.0705218702428136,0.8749054013065745,0.8955954030529427,1,0,0,1,0,4,1
14,9,Female,White,1,HS,Public,Rural,80.1378023398298,86.4976962730726,81.92898712113539,3.3661381594172792,0.9510599228938178,1.216139938713598,0,0,0,1,1,3,1
16,11,Male,Two-or-more,2,Bachelors+,Public,City,62.912507827752975,66.22878344443737,77.12982426536189,2.7044876718622413,0.8705413781976271,0.4093868282638888,1,1,0,1,0,2,1
15,10,Female,Asian,1,<HS,Public,Suburban,83.21906582987722,73.60826887687037,80.68498142722501,3.457695632714312,0.9425884752545808,1.0490392817986507,1,1,0,0,0,4,2
17,12,Male,Asian,2,SomeCollege,Public,City,86.14334148415011,78.55206003157133,75.72350785199579,2.6594705833838237,0.9288568376133344,1.835707859322812,1,0,0,0,0,2,2
14,9,Male,Two-or-more,2,Bachelors+,Public,Rural,66.50545316164265,82.59163683269107,72.29475421521693,2.8183065494552064,0.8874416604461833,1.1582929504787325,0,0,0,0,0,4,1
15,10,Female,White,1,<HS,Public,Suburban,81.03621823167269,79.32156084633516,79.90924578582425,3.3354701502807105,0.9374057344177557,1.4655763709128968,0,0,0,1,0,4,3
18,12,Female,Hispanic,4,SomeCollege,Public,Rural,77.3290331228991,73.163749086843,78.35253521034878,3.2647549685011668,0.9221927978529308,1.0484642861301727,1,0,0,1,0,3,1
15,10,Female,White,4,Bachelors+,Private,Rural,73.611780828054,66.95877504152666,76.04625543415321,2.9564617854546764,0.9059429730912616,1.1801247827408443,1,1,0,0,0,4,1
18,12,Female,White,4,<HS,Private,City,81.44806323640906,65.08832478159334,64.80195316010517,2.675801806719376,0.8906999014176543,0.434201527209805,1,0,0,1,0,4,1
15,10,Female,White,4,HS,Public,Suburban,77.82053631592389,83.09951839541012,90.01986476624467,3.4353721003250786,0.9397094351571428,1.1890212959521893,1,1,1,0,0,3,2
18,12,Male,White,1,SomeCollege,Private,Suburban,60.39018594475698,57.54985788401821,63.58452395513295,2.352086457651524,0.8346479309944831,0.6489676364465973,1,0,0,0,0,3,1
17,12,Female,White,4,SomeCollege,Private,Suburban,78.81884286313053,66.85274948394809,73.06640484910731,3.257819472057152,0.8768952630020943,1.1523889879312987,1,0,0,1,0,4,1
16,11,Female,White,1,HS,Public,Town,56.01749263563458,60.16023593699263,64.52880895683666,2.6004135848835515,0.8753004352256787,0.6532743804393353,0,1,0,0,0,4,2
14,9,Male,Hispanic,4,Bachelors+,Public,Suburban,88.26335541288071,78.17302174904795,85.12052830338041,3.044641810962218,0.936286795108007,1.1633665091305765,1,1,0,0,0,4,4
17,12,Male,Hispanic,3,SomeCollege,Public,Suburban,57.6982829230419,62.48497794553134,60.55124571359509,2.243975592111146,0.8536811259178733,0.7574863727392578,0,1,0,0,0,4,2
14,9,Male,White,1,<HS,Public,Town,72.77956908793648,76.08539323705396,79.92048981133016,2.728737592613815,0.900934625255716,1.1291581652099203,1,1,0,1,0,4,2
18,12,Male,Hispanic,1,HS,Public,Suburban,79.87309389039017,68.96799340788584,69.91757194722875,3.083090155507917,0.8915664586374377,0.9630103605133232,1,0,0,1,0,2,2
15,10,Female,White,4,SomeCollege,Public,Rural,74.27134397718147,85.08127894095503,85.08723588561487,3.0735749499170577,0.9021235324287858,1.433521505266464,1,0,0,1,1,3,2
16,11,Female,Two-or-more,2,HS,Public,Rural,89.83023160657359,88.58875775111433,87.60262866146688,3.533187195863309,0.9448810698024932,1.138218359780608,1,1,1,1,0,2,3
16,11,Female,White,3,HS,Public,Suburban,75.68012297730094,72.29633420579789,71.35505036022872,2.8556898837937497,0.9103029119611138,1.2134054197006792,1,1,0,0,0,2,3
18,12,Female,White,4,Bachelors+,Public,City,59.25316575178258,53.38398140183605,53.8321263032658,2.185356151217327,0.7898318618831301,0.3900677675669448,1,1,0,1,0,5,2
16,11,Female,Two-or-more,2,<HS,Public,Suburban,53.45528698600975,56.62269884966708,50.19074016068086,2.234106573748725,0.8144436153116641,0.569810009613879,1,0,0,0,1,1,2
18,12,Male,Hispanic,1,<HS,Public,Suburban,74.2921310286394,78.37561148601587,82.20125534348293,3.3413180536720324,0.9300694040625394,0.6056615236240992,1,0,0,0,0,4,3
18,12,Male,Black,2,<HS,Public,Suburban,71.05106741995468,76.49282929643387,76.96905480346072,3.042229818600732,0.9318271098746238,0.656569372425323,1,0,0,0,0,2,1
16,11,Female,White,3,<HS,Private,Rural,82.38511465816838,92.722848498618,89.28054839505886,3.5006949341914173,0.9438926936565266,1.595170920762359,1,0,0,0,1,2,4
15,10,Female,White,1,HS,Public,City,77.38876369510146,57.82365825187384,79.04798808195255,2.6801640330297163,0.8755573060091701,0.8196983616366319,1,1,0,0,0,3,4
15,10,Male,White,4,Bachelors+,Public,City,92.9062742571736,91.35659993620465,93.82654479440389,4.0,0.982541093019506,1.1063643946943975,1,0,0,1,0,4,3
18,12,Female,White,3,HS,Private,City,71.88447522669209,80.71938469886048,56.98807761648056,2.4963466948447124,0.8743190720889913,0.5762097867614059,1,0,0,0,0,1,3
17,12,Female,Hispanic,2,SomeCollege,Public,Suburban,73.86458402097239,76.3530675014608,70.32541240177052,2.803001755603572,0.904685648159574,1.1432970575918238,0,0,0,0,0,5,2
14,9,Male,White,4,Bachelors+,Public,Suburban,56.93612956206643,62.71446990876246,63.267148578994096,2.7178334569116727,0.8297273009686335,0.7259790103671616,1,0,0,0,0,1,2
18,12,Male,Hispanic,1,HS,Public,Suburban,69.06682930757339,68.22519217774162,69.41137158342437,3.3006132295154185,0.8574033289979384,0.6070572246292169,1,0,0,0,0,4,2
14,9,Male,Asian,4,HS,Private,Rural,79.37559733894881,58.02957616398957,68.20556996961677,2.414714240916381,0.8765596963022235,1.0666664653829665,1,0,0,0,0,4,1
17,12,Female,Black,4,SomeCollege,Public,Rural,86.96079418852054,90.94925100053544,90.71228968211122,3.747231996588919,0.9394809272966108,0.9129930667362556,1,1,0,1,0,2,1
16,11,Male,Black,4,Bachelors+,Public,Town,74.38871956972363,66.94991613560201,57.04988300296468,2.89992650450066,0.8647198520869027,0.850678693122613,1,1,0,0,0,2,3
14,9,Female,White,2,Bachelors+,Public,Suburban,82.99214634086002,74.05378759790062,87.7605743410677,3.184159876536577,0.918259534231699,1.6159300380261443,1,1,0,0,0,3,3
14,9,Female,Hispanic,1,<HS,Public,Suburban,78.12340606964783,86.575216795668,91.94179947719466,3.527247697189203,0.9522297575047604,1.1151074707555697,1,0,0,0,0,4,1
15,10,Female,Hispanic,4,Bachelors+,Public,Suburban,67.6628630458464,76.91986824298283,82.47872754523108,3.056836919429998,0.9028981938010175,1.352302925083414,1,0,0,1,0,3,2
14,9,Female,Hispanic,1,SomeCollege,Public,Town,76.9066841656674,86.36087297853615,78.50645221621818,3.2167480185816557,0.9517549769489466,0.8662434524715806,0,1,0,1,0,1,3
15,10,Male,White,4,Bachelors+,Private,Rural,63.88396455786806,72.79581901041043,75.91030799125308,2.8973557497760227,0.8796141658351323,1.16428663914728,1,0,0,0,0,2,4
17,12,Female,Black,1,HS,Private,Rural,69.99962175063905,60.52276773649128,64.73721969692657,2.567092610639165,0.8507870406302098,0.9080210365903404,1,0,1,1,0,3,3
17,12,Female,White,4,SomeCollege,Public,City,82.2890552603836,66.20050143499584,67.19553846989838,2.5082957876095167,0.8971385765050065,0.492113885449371,1,1,0,0,0,2,3
18,12,Female,Hispanic,1,SomeCollege,Public,Rural,87.7868467766077,82.29016936223806,78.9560498415874,3.687378206420869,0.9640431076611324,0.9448341330006088,1,0,1,0,0,3,3
17,12,Male,Two-or-more,4,Bachelors+,Public,City,78.3951343581405,77.69396334207796,64.95194520341293,3.133589084573827,0.8926519448279959,1.1058428910613052,1,0,0,1,0,4,3
17,12,Female,Hispanic,3,SomeCollege,Public,Suburban,86.28224178148177,81.66889828785676,75.98886825698216,2.91687036242961,0.9194918392458864,1.4923711434534994,1,1,0,0,0,3,2
16,11,Female,Black,1,HS,Public,Suburban,60.60870367881051,73.7827602496916,72.7825846075786,2.3755028549744326,0.8504793982626166,1.1843924816392468,1,1,0,0,0,2,1
15,10,Male,Two-or-more,4,Bachelors+,Private,Town,70.45896249556165,71.84275147086224,76.80549777694168,3.230813598722549,0.8712035827421265,0.7226122320434314,1,1,1,0,1,2,1
14,9,Female,White,4,Bachelors+,Private,Rural,76.77359629792757,77.835756636799,81.5880128152215,3.0885739980535454,0.9353429776611116,0.7138004031440196,1,1,0,1,0,3,2
16,11,Female,Hispanic,4,SomeCollege,Public,Town,77.67164532490861,83.30935835398074,68.97530940149221,2.6491937236638754,0.9007646715486916,1.1975525790753725,1,1,0,1,0,3,1
14,9,Male,Asian,4,Bachelors+,Public,Town,69.4600193225419,73.50162957977174,73.27280862526625,3.117953936478231,0.9207887349308682,0.8468021342543353,1,1,0,1,0,3,3
18,12,Male,White,4,Bachelors+,Public,Suburban,100.0,100.0,100.0,4.0,0.9809404273688324,1.6945881484004262,1,0,0,1,1,3,1
18,12,Male,White,4,HS,Public,Suburban,78.25368708624791,74.01416393905173,82.60504882379948,2.839988316000436,0.9014630390089634,1.2745771869491844,1,1,1,0,1,2,1
16,11,Male,Black,1,HS,Public,Town,79.19692793861759,76.31372535963236,72.28104332907179,3.1065244176200366,0.8811844789514345,0.2297105707709749,1,1,0,0,0,4,2
14,9,Male,White,2,HS,Private,Suburban,68.54280664457718,71.98878815813967,63.13796865101915,2.485343312905038,0.8752276995764531,0.8321680627649731,0,0,0,0,0,5,2
16,11,Male,White,4,HS,Public,Town,81.64542735565507,82.00035932987691,76.46353967707314,3.3344413587138924,0.9175575287894592,0.9896147313208772,1,0,0,0,1,4,2
15,10,Male,Asian,1,<HS,Public,Town,77.07368672952404,78.92871543363155,80.81759651012293,3.28060566482366,0.9309158943910024,1.7398509493090013,0,1,0,0,1,5,3
16,11,Male,White,3,HS,Public,Suburban,83.9364908064426,72.17581970745316,65.5302071637966,3.444560959971031,0.8654823065125707,0.6519066568725322,1,0,0,0,0,3,2
16,11,Male,Asian,3,HS,Public,Rural,76.66422185626386,71.03519591039286,71.11412470284411,2.4757964537927903,0.8775270773757575,1.2945919441624263,1,1,0,1,0,4,4
14,9,Male,Asian,4,SomeCollege,Public,Suburban,61.13539432184894,61.27500945267165,62.077277040746765,2.9331197836183,0.7936171692732098,0.1238043964737471,1,0,0,0,0,3,3
14,9,Male,Black,1,<HS,Public,Suburban,67.88832882857703,72.77124631070309,82.47850308798337,2.57750874217989,0.8934468091061376,1.392487656527958,1,0,1,1,0,3,3
15,10,Female,Hispanic,1,<HS,Public,Suburban,75.25697243068832,84.2897849833001,75.82198295716866,2.995122321408628,0.8948132588944184,0.8903646209768254,1,0,0,0,0,5,1
18,12,Female,Hispanic,2,HS,Public,City,63.23440102338831,65.53984762032145,66.4809333488577,2.3604155163037284,0.8517451980363528,1.2191267210301624,1,0,1,0,1,3,4
15,10,Male,White,3,HS,Public,City,86.35090777302149,76.4247495650116,80.17156038967013,3.1982905797559886,0.9572701914606818,1.821046998653172,1,0,1,0,1,2,4
15,10,Male,White,3,HS,Public,Rural,64.75409076447573,60.94090149109558,59.88087640907909,2.620367330214078,0.8388694137268472,0.8481709025737216,1,1,0,1,0,5,2
14,9,Male,White,1,SomeCollege,Public,Suburban,64.84796676327045,68.16388722391251,53.765160255477184,2.637486619051958,0.8206412976436241,0.4421463489408948,0,1,0,1,0,2,3
18,12,Female,Black,3,SomeCollege,Private,Suburban,79.98087081272514,88.4672254366543,70.07366535674547,3.267447470925805,0.917525285305314,0.634702228085127,1,0,0,1,1,3,2
17,12,Male,White,3,SomeCollege,Public,Suburban,73.56544779952286,55.32358242433041,70.70263267291428,3.2219481299978328,0.8643167252801166,1.0560349017288748,1,1,0,0,0,3,2
16,11,Female,Hispanic,2,<HS,Public,Suburban,70.10913753067501,83.7526328523165,79.6540873083259,3.357280425369753,0.9190030733143328,1.0765594826842968,1,0,0,1,0,3,2
14,9,Female,Hispanic,2,SomeCollege,Public,Suburban,74.08695793308279,82.9853968968355,77.73785973359836,2.796646915644907,0.9077063479194064,1.2140822952604808,1,1,0,1,0,1,3
18,12,Female,White,1,SomeCollege,Public,Rural,89.37231450667304,82.9796066864691,72.93370741245486,3.432543119803859,0.9457249639703936,1.2469111093474163,1,0,0,1,1,5,1
17,12,Female,Hispanic,2,SomeCollege,Public,Rural,77.1314931796939,69.57770345301635,72.25763464912346,2.903115729496003,0.8988217972958124,0.9616855322178486,1,1,1,0,0,4,2
14,9,Male,White,2,<HS,Private,City,84.95692025718968,81.62208915947728,82.04980300142965,3.3658455310176723,0.9144987981690388,1.6943994106186042,1,0,0,0,0,3,2
18,12,Male,White,1,<HS,Public,Town,64.15461093967164,59.1090939865391,60.85654120149043,2.649873608047069,0.8656780055255214,0.8634778159908544,0,1,1,0,0,3,3
16,11,Male,White,2,<HS,Public,City,80.43737737728317,77.92374892793552,84.12280468716847,3.1476730192406155,0.9651006767073922,1.186974177098171,1,1,0,0,0,4,2
14,9,Female,Hispanic,3,SomeCollege,Public,City,69.00783978388979,66.5837842425038,72.54566501036203,2.942675913146927,0.8694257589304043,0.5830238381085562,1,0,0,1,0,4,2
18,12,Female,White,3,SomeCollege,Public,City,75.68259645905954,72.26843459312335,70.83242976158593,2.903218845217685,0.853947650050661,1.0737748113845655,1,1,0,1,1,1,3
18,12,Male,Asian,4,SomeCollege,Private,Suburban,72.04189437225833,67.91415408109386,76.44201121088564,3.085525240733489,0.8922856045149891,1.0086489617865124,1,0,0,1,0,5,1
16,11,Female,Hispanic,1,SomeCollege,Public,City,69.284801989293,73.7226718999829,66.99590690307934,2.3825903662426584,0.9162494198689366,1.0204261886203665,1,1,1,0,0,5,2
14,9,Male,Hispanic,2,<HS,Public,Town,76.61492061392686,95.30859698932169,82.12297976681243,3.600980241509541,0.9334671533883846,0.9565102518889912,1,0,0,1,0,5,3
17,12,Female,Hispanic,2,Bachelors+,Public,City,57.50940901446752,49.72949418134839,40.52234698893626,1.9205244580669585,0.7855609186945169,0.1736626794435002,1,0,0,1,0,2,2
17,12,Female,Hispanic,2,HS,Public,Suburban,69.00176765130206,80.6951196439872,66.69727022660685,3.1485831943148104,0.8756316073612652,0.9369620281370328,1,0,0,0,0,3,2
16,11,Female,Black,3,HS,Public,Rural,54.24507192022791,58.59635581688691,53.88326396998862,2.309733747601384,0.8018102416607296,0.3734533622203919,1,1,0,0,1,4,1
15,10,Male,Asian,3,SomeCollege,Private,Rural,77.77296851859543,81.9301469664836,75.39910944147472,3.060573762063326,0.8726315035543789,1.375114835937299,1,0,1,1,0,4,3
